CUSIP,Security Name,Mtge Orig Amt,Cpn,Mtge Factor,Current WAL,Issue Date,Original WAL,Issuer,Mortgage Loan Margin
83164LRY9,SBA 509503,7067312.41,9.075,0.004672575,0.4506,5/1/2014,,"ZB, NATIONAL ASSOCIATION",1.075
83164LRZ6,SBA 509504,1980564.93,5.25,0.01341859,0.4886,5/1/2014,,SUNTRUST BANK,-2.75
83164LR78,SBA 509510,9163126.84,7.325,0.086794558,3.8196,5/1/2014,,COASTAL SECURITIES,-0.675
83165AQA5,SBA 522049,33715701.27,8.769,0.053889859,1.1539,5/1/2014,,SIGNATURE BANK,0.769
83165AQF4,SBA 522054,32453871.3,7.578,0.140051689,6.3878,5/1/2014,,"SHAY FINANCIAL SERVICES, INC.",-0.422
83165AQC1,SBA 522051,43127285.46,8.024,0.037927815,0.9414,5/1/2014,,COASTAL SECURITIES / SHAY FINA,0.024
83165AQG2,SBA 522055,19105349.66,8.06,0.209487497,2.5238,5/1/2014,,"STIFEL NICOLAUS & COMPANY, INC",0.06
83165AQB3,SBA 522050,25304135.68,8.934,0.041124187,0.7909,5/1/2014,,"RAYMOND JAMES BANK, N.A.",0.934
83165AP32,SBA 522042,1447145.99,9.562,0.02370954,0.4874,4/1/2014,,SUNTRUST BANK,1.562
83165AP40,SBA 522043,34296711.15,8.331,0.102067413,9.3884,4/1/2014,,SIGNATURE BANK,0.331
83165AP73,SBA 522046,35778812.2,8.659,0.014750979,0.9316,4/1/2014,,COASTAL SECURITIES / SUNTRUST,0.659
83164LRS2,SBA 509497,20425642.71,5.25,0.115473209,3.1825,4/1/2014,,SUNTRUST BANK,-2.75
83164LRF0,SBA 509486,26579501.22,5.15,0.130100025,9.1386,4/1/2014,,SIGNATURE BANK,-2.85
83164LRH6,SBA 509488,12615035.36,8.855,0.08907683,0.5793,4/1/2014,,"ZB, NATIONAL ASSOCIATION",0.855
83164LRG8,SBA 509487,2583701.98,9.625,0.03770538,0.5032,4/1/2014,,"ZB, NATIONAL ASSOCIATION",1.625
83164LRD5,SBA 509484,68197839.29,7.075,0.14572783,9.3149,4/1/2014,,"RAYMOND JAMES BANK, N.A.",-0.925
83164LRJ2,SBA 509489,22426679.29,5.34,0.044775268,1.8238,4/1/2014,,SIGNATURE BANK,-2.66
83164LRE3,SBA 509485,8888659.26,9.075,0.299413754,3.7152,4/1/2014,,"ZB, NATIONAL ASSOCIATION",1.075
83164LRC7,SBA 509483,86465438.48,5.25,0.102735081,2.2594,4/1/2014,,SUNTRUST BANK,-2.75
83164LRP8,SBA 509494,14999832.49,5.25,0.023331337,6.612,4/1/2014,,SUNTRUST BANK,-2.75
83165AP81,SBA 522047,15830029.72,8.103,0.021024105,0.9769,4/1/2014,,"STIFEL NICOLAUS & COMPANY, INC",0.103
83165AP24,SBA 522041,19513429.08,7.971,0.0366565,0.9632,4/1/2014,,SUNTRUST BANK,-0.029
83165AP57,SBA 522044,60466925.74,8.953,0.076180392,1.2854,4/1/2014,,"VINING-SPARKS IBG, L.P.",0.953
83165AP65,SBA 522045,40387012.84,9.045,0.121368631,1.9757,4/1/2014,,"SHAY FINANCIAL SERVICES, INC.",1.045
83165APW8,SBA 522037,38678443.5,8.184,0.125543486,5.2748,3/1/2014,,SIGNATURE BANK,0.184
83164LRB9,SBA 509482,16577637.51,8.075,0.137016411,2.8653,3/1/2014,,COASTAL SECURITIES,0.075
83164LQ38,SBA 509474,14784180.55,5.32,0.045421219,1.0097,3/1/2014,,SIGNATURE BANK,-2.68
83164LQY0,SBA 509471,9601300.13,7.825,0.045903954,1.0454,3/1/2014,,"ZB, NATIONAL ASSOCIATION",-0.175
83164LQZ7,SBA 509472,3320893.01,9.625,0.02693231,0.457,3/1/2014,,"ZB, NATIONAL ASSOCIATION",1.625
83164LQ87,SBA 509479,4270415.94,5.25,0.109485174,6.011,3/1/2014,,SUNTRUST BANK,-2.75
83164LQ95,SBA 509480,53962517.04,5.25,0.062244026,1.2192,3/1/2014,,SUNTRUST BANK,-2.75
83164LQ20,SBA 509473,4793175.76,8.075,0.07911041,3.7988,3/1/2014,,"ZB, NATIONAL ASSOCIATION",0.075
83164LQ46,SBA 509475,13662026.76,8.105,0.021786565,1.4488,3/1/2014,,"ZB, NATIONAL ASSOCIATION",0.105
83164LQ79,SBA 509478,14051662.45,5.4,0.06976407,1.7131,3/1/2014,,"RAYMOND JAMES BANK, N.A.",-2.6
83165APT5,SBA 522034,27148507.85,8.962,0.058647274,1.3535,3/1/2014,,SUNTRUST BANK / ZIONS FNB,0.962
83165APX6,SBA 522038,7458130.65,9.581,0.0106219,0.4623,3/1/2014,,"VINING-SPARKS IBG, L.P.",1.581
83165APU2,SBA 522035,56974751.19,8.883,0.04443393,1.0796,3/1/2014,,CANTOR FITZGERALD / SUNTRUST B,0.883
83165APZ1,SBA 522040,8119739.15,9.075,0.00733401,0.5943,3/1/2014,,"STIFEL NICOLAUS & COMPANY, INC",1.075
83165APV0,SBA 522036,10777615.13,8.927,0.050137706,1.0149,3/1/2014,,"STIFEL NICOLAUS & COMPANY, INC",0.927
83165APS7,SBA 522033,36363977.04,8.191,0.101046964,1.1952,3/1/2014,,"VINING-SPARKS IBG, L.P.",0.191
83165APL2,SBA 522027,89207667.11,8.949,0.04690648,1.6795,2/1/2014,,COASTAL SECURITIES,0.949
83165APN8,SBA 522029,40872001.07,8.899,0.093892058,9.7471,2/1/2014,,CANTOR FITZGERALD & CO.,0.899
83164LQN4,SBA 509461,9793284.92,7.245,0.23986798,6.0397,2/1/2014,,"SHAY FINANCIAL SERVICES, INC.",-0.755
83164LQR5,SBA 509464,1167485.78,9.075,0.01640992,0.3875,2/1/2014,,SUNTRUST BANK,1.075
83164LQF1,SBA 509454,13633818.48,5.3,0.13307431,2.8551,2/1/2014,,SUNTRUST BANK,-2.7
83164LQH7,SBA 509456,18170755.45,5.375,0.079858982,1.3901,2/1/2014,,"SHAY FINANCIAL SERVICES, INC.",-2.625
83164LQL8,SBA 509459,10388245.9,9.075,0.118343199,9.7794,2/1/2014,,"ZB, NATIONAL ASSOCIATION",1.075
83164LQQ7,SBA 509463,2484896.64,9.625,0.03316397,0.4404,2/1/2014,,"ZB, NATIONAL ASSOCIATION",1.625
83164LQW4,SBA 509469,26645977.32,7.605,0.060850543,0.787,2/1/2014,,"ZB, NATIONAL ASSOCIATION",-0.395
83164LQJ3,SBA 509457,55778005.75,5.32,0.078843032,2.0382,2/1/2014,,SIGNATURE BANK,-2.68
83164LQP9,SBA 509462,10434100.35,9.075,0.047554204,1.3643,2/1/2014,,"ZB, NATIONAL ASSOCIATION",1.075
83164LQU8,SBA 509467,14650668.66,7.825,0.032639202,8.2848,2/1/2014,,COASTAL SECURITIES,-0.175
83164LQG9,SBA 509455,82717187.92,5.25,0.11475602,9.0519,2/1/2014,,SUNTRUST BANK,-2.75
83164LQM6,SBA 509460,3922643.29,6,0.188695417,9.1436,2/1/2014,,SIGNATURE BANK,-2
83164LQT1,SBA 509466,50116871.01,7.075,0.118711064,9.4622,2/1/2014,,"RAYMOND JAMES BANK, N.A.",-0.925
83164LQK0,SBA 509458,22520149.71,5.25,0.130686921,9.1059,2/1/2014,,SUNTRUST BANK,-2.75
83165APK4,SBA 522026,27390487.17,9.118,0.024909895,0.6512,2/1/2014,,SIGNATURE BANK,4.056
83165APM0,SBA 522028,14216129.96,8.97,0.136896889,9.7601,2/1/2014,,SUNTRUST BANK,0.97
83165APP3,SBA 522030,6550461.21,9.075,0.00390584,0.4304,2/1/2014,,"STIFEL NICOLAUS & COMPANY, INC",1.075
83165APH1,SBA 522024,42564005.12,8.804,0.033965159,1.1137,1/1/2014,,VINING-SPARKS / SHAY FINANCIAL,0.804
83165APB4,SBA 522018,14596945.02,8.441,0.029797773,0.8464,1/1/2014,,"STIFEL NICOLAUS & COMPANY, INC",0.441
83165APD0,SBA 522020,12482873.5,8.922,0.033395502,0.9698,1/1/2014,,"RAYMOND JAMES BANK, N.A.",0.922
83164LQB0,SBA 509450,8409323.32,5.48,0.072017535,8.9085,1/1/2014,,SIGNATURE BANK,0.42
83164LP88,SBA 509447,22263246.92,5.32,0.133059966,9.3343,1/1/2014,,SIGNATURE BANK,-2.68
83164LQA2,SBA 509449,11601930.3,5.5,0.004884201,0.3772,1/1/2014,,SUNTRUST BANK,-2.5
83164LP96,SBA 509448,3686653.13,5.315,0.229981696,3.0006,1/1/2014,,SUNTRUST BANK,-2.685
83164LQE4,SBA 509453,9375364.66,8.325,0.115666851,1.2687,1/1/2014,,"RAYMOND JAMES BANK, N.A.",0.325
83164LQD6,SBA 509452,71964258.08,8.325,0.178315817,8.4158,1/1/2014,,"RAYMOND JAMES BANK, N.A.",0.325
83165APA6,SBA 522017,13876495.31,8.849,0.120162465,10.0397,1/1/2014,,SIGNATURE BANK,0.849
83165APG3,SBA 522023,70456340.74,8.167,0.183791126,9.7956,1/1/2014,,VINING-SPARKS / SHAY FINANCIAL,0.167
83165AN26,SBA 522009,13715384.66,8.934,0.008523237,0.425,12/1/2013,,"ZB, NATIONAL ASSOCIATION",0.934
83165AN42,SBA 522011,11697273.13,9.021,0.26760826,4.6057,12/1/2013,,SUNTRUST BANK,1.021
83165AN75,SBA 522014,13340167.07,8.966,0.162450978,9.339,12/1/2013,,SUNTRUST BANK,0.966
83165ANW0,SBA 522005,22670056.22,8.979,0.014922693,0.5565,12/1/2013,,SIGNATURE BANK,0.979
83165ANY6,SBA 522007,11490844.87,8.958,0.29336897,9.6374,12/1/2013,,SIGNATURE BANK,0.958
83165AN59,SBA 522012,56693348.41,7.957,0.137478779,2.8916,12/1/2013,,"RAYMOND JAMES BANK, N.A.",-0.043
83164LPS4,SBA 509433,7561349.58,7.075,0.13796953,8.5052,12/1/2013,,"RAYMOND JAMES BANK, N.A.",-0.925
83165AN67,SBA 522013,44494643.2,7.284,0.210537865,5.8263,12/1/2013,,"RAYMOND JAMES BANK, N.A.",-0.716
83164LP47,SBA 509443,13903926.77,5.4,0.022371934,0.6472,12/1/2013,,"RAYMOND JAMES BANK, N.A.",-2.6
83164LP70,SBA 509446,16781970.71,8.325,0.01889185,0.9387,12/1/2013,,COASTAL SECURITIES,0.325
83164LPV7,SBA 509436,15407817.7,5.5,0.012275667,0.8892,12/1/2013,,SUNTRUST BANK,-2.5
83164LPY1,SBA 509439,12264529.15,5.315,0.030423169,5.6697,12/1/2013,,SUNTRUST BANK,-2.685
83164LPX3,SBA 509438,8286825.37,9.075,0.253781074,9.6585,12/1/2013,,"ZB, NATIONAL ASSOCIATION",1.075
83164LP21,SBA 509441,10397114.99,5.32,0.016657325,5.8678,12/1/2013,,SUNTRUST BANK,-2.68
83164LPT2,SBA 509434,17890022.68,5.15,0.076778395,4.9781,12/1/2013,,SIGNATURE BANK,-2.85
83164LPU9,SBA 509435,6175972.16,5.4,0.199449863,3.5588,12/1/2013,,"RAYMOND JAMES BANK, N.A.",-2.6
83164LPZ8,SBA 509440,39408213.03,6.5,0.112178423,8.9063,12/1/2013,,SUNTRUST BANK,-1.5
83164LP54,SBA 509444,54594886.23,5.32,0.053262448,4.114,12/1/2013,,SUNTRUST BANK,-2.68
83164LPW5,SBA 509437,24121188.21,5.375,0.070127112,1.2285,12/1/2013,,SIGNATURE BANK,-2.625
83164LP62,SBA 509445,20214485.46,5.32,0.013498067,0.6215,12/1/2013,,SUNTRUST BANK,-2.68
83165AN91,SBA 522016,39060178.08,8.898,0.015285588,0.816,12/1/2013,,VINING-SPARKS / SHAY FINANCIAL,0.898
83165AN34,SBA 522010,12093163.17,8.338,0.039355645,1.7202,12/1/2013,,SIGNATURE BANK,0.338
83165AN83,SBA 522015,42749541.83,8.716,0.116746154,2.0821,12/1/2013,,VINING-SPARKS / SHAY FINANCIAL,0.716
83165ANX8,SBA 522006,25242958.19,8.976,0.021555508,1.2117,12/1/2013,,SIGNATURE BANK,0.976
83165ANZ3,SBA 522008,16634322.32,8.609,0.056440486,1.1717,12/1/2013,,"ZB, NATIONAL ASSOCIATION",0.609
83165ANS9,SBA 522001,56406525.91,7.665,0.142892211,5.4261,11/1/2013,,COASTAL SECURITIES,-0.335
83164LPK1,SBA 509426,5603229.46,8.25,0.064778132,9.3912,11/1/2013,,CANTOR FITZGERALD & CO.,0.25
83164LPL9,SBA 509427,26729626.37,5.4,0.094765682,8.9207,11/1/2013,,SIGNATURE BANK,-2.6
83164LPA3,SBA 509417,3810265.43,6,0.21321689,8.9796,11/1/2013,,SIGNATURE BANK,-2
83164LPF2,SBA 509422,17980710.75,5.35,0.188895605,8.9119,11/1/2013,,SIGNATURE BANK,-2.65
83164LPJ4,SBA 509425,41937631.19,5.35,0.104038994,2.044,11/1/2013,,SUNTRUST BANK,-2.65
83164LPR6,SBA 509432,13815688.69,7.325,0.001246223,0.2717,11/1/2013,,COASTAL SECURITIES,-0.675
83164LPB1,SBA 509418,11437174.55,5.75,0.008839586,0.2696,11/1/2013,,SUNTRUST BANK,-2.25
83164LPC9,SBA 509419,5171859.49,5.75,0.00457642,0.259,11/1/2013,,SUNTRUST BANK,-2.25
83164LPN5,SBA 509429,7053501.51,7.825,0.013123882,0.7233,11/1/2013,,COASTAL SECURITIES,-0.175
83164LPH8,SBA 509424,6383816.72,8.5,0.04893649,8.9072,11/1/2013,,CANTOR FITZGERALD & CO.,0.5
83164LPM7,SBA 509428,19997415.24,5.315,0.247059545,8.852,11/1/2013,,SUNTRUST BANK,-2.685
83164LPE5,SBA 509421,12360455.44,5.35,0.297048532,5.7216,11/1/2013,,SUNTRUST BANK,-2.65
83165ANQ3,SBA 521999,45928128.97,8.782,0.046464293,1.1083,11/1/2013,,"VINING-SPARKS IBG, L.P.",0.782
83165ANN0,SBA 521997,37591024.81,8.644,0.123016633,1.3431,11/1/2013,,"RAYMOND JAMES BANK, N.A.",0.644
83165ANT7,SBA 522002,50233753.43,8.128,0.146006898,9.4279,11/1/2013,,VINING-SPARKS / SHAY FINANCIAL,0.128
83165ANL4,SBA 521995,21486667.24,8.589,0.122037828,9.6302,11/1/2013,,"ZB, NATIONAL ASSOCIATION",0.589
83165ANP5,SBA 521998,6010418.43,8.075,0.007690285,0.4081,11/1/2013,,"RAYMOND JAMES BANK, N.A.",0.075
83165ANU4,SBA 522003,20485479.11,8.926,0.022741298,0.7108,11/1/2013,,"RAYMOND JAMES BANK, N.A.",0.926
831628DJ8,SBA 100105,3492980.15,3.475,0.14732231,6.4789,10/15/2013,,COASTAL SECURITIES,#N/A Field Not Applicable
83165ANK6,SBA 521994,28538541.41,8.668,0.127060731,9.4658,10/1/2013,,"ZB, NATIONAL ASSOCIATION",0.668
83164LN23,SBA 509409,2138057.65,6,0.00245657,0.2217,10/1/2013,,SIGNATURE BANK,-2
83164LN49,SBA 509411,6590420.68,9.135,0.10656141,9.4629,10/1/2013,,"ZB, NATIONAL ASSOCIATION",4.075
83164LN80,SBA 509415,18653531.27,8.325,0.089032804,3.7586,10/1/2013,,COASTAL SECURITIES,0.325
83164LN98,SBA 509416,42035778.98,5.35,0.234309463,8.8579,10/1/2013,,SUNTRUST BANK,-2.65
83164LNZ0,SBA 509408,45950845.09,5.4,0.128604104,1.8158,10/1/2013,,SIGNATURE BANK,-2.6
83164LN56,SBA 509412,27613826.77,5.4,0.004174956,8.8673,10/1/2013,,"RAYMOND JAMES BANK, N.A.",-2.6
83164LN64,SBA 509413,3279859.32,9.075,0.003922113,0.6248,10/1/2013,,SUNTRUST BANK,1.075
83165ANJ9,SBA 521993,19959282.19,9.075,0.136112658,1.095,10/1/2013,,SIGNATURE BANK,1.075
831628DH2,SBA 100104,6233838.49,4.075,0.12482903,8.6702,9/15/2013,,COASTAL SECURITIES,#N/A Field Not Applicable
83165ANA8,SBA 521985,22904687.95,8.785,0.128388893,2.257,9/1/2013,,"ZB, NATIONAL ASSOCIATION",0.785
83165AND2,SBA 521988,20064514.41,8.656,0.040707487,0.8575,9/1/2013,,"VINING-SPARKS IBG, L.P.",0.656
83165ANH3,SBA 521992,22693061.16,8.075,0.017714017,0.9484,9/1/2013,,COASTAL SECURITIES,0.075
83165ANF7,SBA 521990,43174479.02,8.127,0.190107904,3.4535,9/1/2013,,VINING-SPARKS / SHAY FINANCIAL,0.127
83165ANE0,SBA 521989,49451928.08,8.493,0.13525234,5.0104,9/1/2013,,SUNTRUST BANK,0.493
83164LNR8,SBA 509400,76282147.24,6.5,0.057537077,2.6008,9/1/2013,,SUNTRUST BANK,-1.5
83164LNT4,SBA 509402,14405496.71,5.36,0.187495162,8.6739,9/1/2013,,SIGNATURE BANK,0.3
83164LNU1,SBA 509403,36672063.77,5.375,0.092771986,8.7567,9/1/2013,,SIGNATURE BANK,-2.625
83164LNY3,SBA 509407,41553555.07,6.75,0.070834446,9.1186,9/1/2013,,"RAYMOND JAMES BANK, N.A.",-1.25
83164LNS6,SBA 509401,13907368.64,7.25,0.066720593,1.2426,9/1/2013,,"RAYMOND JAMES BANK, N.A.",-0.75
83164LNW7,SBA 509405,40089361.87,5.4,0.069873144,8.814,9/1/2013,,SIGNATURE BANK,-2.6
83164LNV9,SBA 509404,46446132.93,5.1,0.141543159,4.725,9/1/2013,,SIGNATURE BANK,-2.9
83164LNX5,SBA 509406,33285004.89,7.075,0.063891447,4.892,9/1/2013,,"RAYMOND JAMES BANK, N.A.",-0.925
83165ANB6,SBA 521986,24957661.3,9.075,0.060950693,9.4783,9/1/2013,,"ZB, NATIONAL ASSOCIATION",1.075
83165ANG5,SBA 521991,15078554.08,8.307,0.013647665,0.5748,9/1/2013,,COASTAL SECURITIES,0.307
831628DG4,SBA 100103,1882696.15,5.325,0.04855858,4.7278,8/15/2013,,COASTAL SECURITIES,#N/A Field Not Applicable
83165AM68,SBA 521981,53646902.08,9.02,0.022941982,0.8419,8/1/2013,,SUNTRUST BANK,1.02
83165AM76,SBA 521982,36727739.78,8.996,0.008357436,0.5944,8/1/2013,,COASTAL SECURITIES / SUNTRUST,0.996
83165AM92,SBA 521984,25726320.35,8.719,0.132263178,9.4749,8/1/2013,,CANTOR FITZGERALD & CO.,0.719
83164LNF4,SBA 509390,2978120.41,8.525,0.02457775,0.9139,8/1/2013,,"RAYMOND JAMES BANK, N.A.",0.525
83164LNG2,SBA 509391,3797378.77,6,0.10328839,8.762,8/1/2013,,SIGNATURE BANK,-2
83164LNN7,SBA 509397,22516456.9,7.325,0.102661188,9.1676,8/1/2013,,SUNTRUST BANK,-0.675
83164LNJ6,SBA 509393,8709225.91,7.575,0.000714539,0.2642,8/1/2013,,SUNTRUST BANK,-0.425
83164LNK3,SBA 509394,13615606.92,8.325,0.082002348,2.535,8/1/2013,,SUNTRUST BANK,0.325
83164LNM9,SBA 509396,24410306.46,7.325,0.131923571,4.1338,8/1/2013,,SIGNATURE BANK,-0.675
83164LNL1,SBA 509395,45882403.38,8.325,0.106802466,9.5226,8/1/2013,,"RAYMOND JAMES BANK, N.A.",0.325
83165AM84,SBA 521983,39705691.99,9.04,0.004618937,0.3556,8/1/2013,,COASTAL SECURITIES / STIFEL NI,1.04
83165AM50,SBA 521980,26854883.78,9.057,0.161496452,2.3986,8/1/2013,,"ZB, NATIONAL ASSOCIATION",1.057
831628DF6,SBA 100102,11932802.18,4.325,0.160793488,8.4655,7/15/2013,,C&CO/PRINCERIDGE LLC / COASTAL,#N/A Field Not Applicable
83165AM43,SBA 521979,23050763.18,8.537,0.070067014,1.1349,7/1/2013,,"VINING-SPARKS IBG, L.P.",0.537
83164LM99,SBA 509384,5324562.42,8.075,0.002305752,0.3628,7/1/2013,,"VINING-SPARKS IBG, L.P.",0.075
83164LM81,SBA 509383,27448947.93,5.025,0.11426362,2.3364,7/1/2013,,SIGNATURE BANK,-2.975
83164LNB3,SBA 509386,12606889.75,8.075,0.132373988,3.8977,7/1/2013,,SUNTRUST BANK,0.075
83164LNC1,SBA 509387,57552195.47,7.325,0.010634724,9.0532,7/1/2013,,"RAYMOND JAMES BANK, N.A.",-0.675
83165AM35,SBA 521978,25126282.54,7.962,0.135187811,9.5145,7/1/2013,,"VINING-SPARKS IBG, L.P.",-0.038
831628DD1,SBA 100100,15872377.53,3.675,0.166617269,3.2267,6/15/2013,,C&CO/PRINCERIDGE LLC,#N/A Field Not Applicable
83165AMW1,SBA 521973,45838801.63,7.845,0.073758598,0.9608,6/1/2013,,"RAYMOND JAMES BANK, N.A.",-0.155
83165AMX9,SBA 521974,51650602.81,8.822,0.016702362,0.5739,6/1/2013,,SUNTRUST BANK / CANTOR FITZGER,0.822
83165AMZ4,SBA 521976,40281712.81,9.019,0.007413072,0.4101,6/1/2013,,SUNTRUST BANK / SHAY FINANCIAL,1.019
83164LM65,SBA 509381,16508306.11,8.615,0.102332767,1.9954,6/1/2013,,SIGNATURE BANK,3.555
83165AMT8,SBA 521970,42168262.62,8.936,0.154231408,2.192,6/1/2013,,CANTOR FITZGERALD & CO.,0.936
83165AMV3,SBA 521972,13592774.56,8.075,0.018615155,0.6117,6/1/2013,,"STIFEL NICOLAUS & COMPANY, INC",0.075
83164LM40,SBA 509379,17968765.92,7.825,0.173969293,9.0841,6/1/2013,,SIGNATURE BANK,-0.175
83164LM32,SBA 509378,15323859.65,7.325,0.282452847,6.0201,6/1/2013,,COASTAL SECURITIES,-0.675
83165AMY7,SBA 521975,24063680.25,9.04,0.0297987,0.6835,6/1/2013,,"VINING-SPARKS IBG, L.P.",1.04
83165AMS0,SBA 521969,26971281.6,8.943,0.180527907,9.2754,6/1/2013,,SIGNATURE BANK,0.943
83165AMM3,SBA 521964,33933334.4,9.075,0.024651858,9.238,5/1/2013,,"ZB, NATIONAL ASSOCIATION",1.075
83165AMN1,SBA 521965,26659092.28,9.029,0.130459391,9.2303,5/1/2013,,SIGNATURE BANK,1.029
83165AMQ4,SBA 521967,60415518.9,8.534,0.088995087,7.2492,5/1/2013,,CANTOR FITZGERALD / SUNTRUST B,0.534
83164LMX6,SBA 509374,25141268.42,7.825,0.017590797,1.6064,5/1/2013,,COASTAL SECURITIES,-0.175
83164LMU2,SBA 509371,14452222.29,7.825,0.061453463,2.9199,5/1/2013,,"RAYMOND JAMES BANK, N.A.",-0.175
83164LMY4,SBA 509375,15085679.03,8.325,0.11377355,1.0481,5/1/2013,,COASTAL SECURITIES,0.325
83165AMR2,SBA 521968,20149464.48,8.699,0.032175987,0.603,5/1/2013,,VINING-SPARKS / SHAY FINANCIAL,0.699
83165AMC5,SBA 521955,33848221.14,8.438,0.120856968,9.0134,4/1/2013,,SIGNATURE BANK,0.438
83165AMJ0,SBA 521961,22220384,9.135,0.002590406,0.3079,4/1/2013,,SIGNATURE BANK,4.073
83164LMF5,SBA 509358,53424735.53,7.75,0.058942434,0.7273,4/1/2013,,SUNTRUST BANK / COASTAL SECURI,-0.25
83164LMG3,SBA 509359,15546206.67,7.075,0.238284466,8.8407,4/1/2013,,"RAYMOND JAMES BANK, N.A.",-0.925
83164LMH1,SBA 509360,49087429.43,7.75,0.101046409,9.013,4/1/2013,,SUNTRUST BANK,-0.25
83164LMM0,SBA 509364,25504370.19,7.575,0.206539633,8.1914,4/1/2013,,SUNTRUST BANK / COASTAL SECURI,-0.425
83165AMA9,SBA 521953,11503901.72,9.075,0.0195393,0.5697,4/1/2013,,SIGNATURE BANK,1.075
83164LMK4,SBA 509362,10785052.86,8.325,0.113502053,4.2582,4/1/2013,,SUNTRUST BANK,0.325
83164LMP3,SBA 509366,18860857.42,6.5,0.100178204,0.9626,4/1/2013,,SUNTRUST BANK,-1.5
83165AMG6,SBA 521959,55291552.72,8.929,0.015082057,0.6201,4/1/2013,,SUNTRUST BANK / CANTOR FITZGER,0.929
83164LML2,SBA 509363,20460025.85,8.135,0.173750011,8.9386,4/1/2013,,SIGNATURE BANK,3.075
83165AMB7,SBA 521954,25179995.06,8.946,0.154281363,6.0636,4/1/2013,,SIGNATURE BANK,0.946
83165AME1,SBA 521957,72553394,7.962,0.109801518,4.3034,4/1/2013,,"RAYMOND JAMES BANK, N.A. / SHA",-0.038
83165AMF8,SBA 521958,37161462.64,9.075,0.00191573,0.3774,4/1/2013,,CANTOR FITZGERALD / SUNTRUST B,1.075
83165AMK7,SBA 521962,17236583.53,9.075,0.006680152,0.6404,4/1/2013,,SUNTRUST BANK,1.075
831628DB5,SBA 100098,11679571.84,3.325,0.137946185,8.0857,3/15/2013,,COASTAL SECURITIES,#N/A Field Not Applicable
831628DA7,SBA 100097,13949375.65,4.325,0.165793916,8.1629,3/15/2013,,C&CO/PRINCERIDGE LLC,#N/A Field Not Applicable
83165AL77,SBA 521950,41303040.68,7.656,0.12379119,1.548,3/1/2013,,"RAYMOND JAMES BANK, N.A.",-0.344
83164LMD0,SBA 509356,25072283.96,7.825,0.082317489,2.7026,3/1/2013,,SUNTRUST BANK,-0.175
83164LL58,SBA 509348,3022203.49,6,0.20079002,8.546,3/1/2013,,SIGNATURE BANK,-2
83164LL82,SBA 509351,27512455.95,7.325,0.201359308,9.0532,3/1/2013,,SIGNATURE BANK,-0.675
83164LL90,SBA 509352,12135780.18,7.325,0.019416624,0.9184,3/1/2013,,SUNTRUST BANK,-0.675
83164LL74,SBA 509350,5347731.1,6,0.04904173,8.5994,3/1/2013,,SIGNATURE BANK,-2
83164LME8,SBA 509357,3291085.59,8.865,0.09894615,3.6737,3/1/2013,,CANTOR FITZGERALD & CO.,3.805
83165AL44,SBA 521947,22475130.09,8.76,0.138110461,6.8816,3/1/2013,,SIGNATURE BANK,0.76
83165AL51,SBA 521948,43562671.43,8.826,0.137667287,9.0777,3/1/2013,,"RAYMOND JAMES BANK, N.A.",0.826
83165AL85,SBA 521951,36149356.37,8.689,0.12019038,2.4814,3/1/2013,,CANTOR FITZGERALD & CO.,0.689
83165AL93,SBA 521952,17882717.86,9.075,0.108339182,9.1192,3/1/2013,,SHAY FINANCIAL / VINING-SPARKS,1.075
83165ALS1,SBA 521937,28485357.13,9.026,0.189680478,9.1701,2/1/2013,,SIGNATURE BANK,1.026
83165ALX0,SBA 521942,22047055.69,9.014,0.135534551,9.0492,2/1/2013,,"VINING-SPARKS IBG, L.P.",1.014
83165ALW2,SBA 521941,78206849.14,9.059,0.012086727,0.8653,2/1/2013,,SUNTRUST BANK / CANTOR FITZGER,1.059
83164LLM1,SBA 509332,7740960.1,7.325,0.011674622,0.6028,2/1/2013,,"RAYMOND JAMES BANK, N.A.",-0.675
83164LLK5,SBA 509330,10358365.99,6.95,0.104452026,3.5166,2/1/2013,,"RAYMOND JAMES BANK, N.A.",-1.05
83164LLU3,SBA 509339,54690881.09,8.325,0.169761293,8.9363,2/1/2013,,SUNTRUST BANK / COASTAL SECURI,0.325
83164LLR0,SBA 509336,12451743.53,8.075,0.131220094,5.5828,2/1/2013,,SUNTRUST BANK,0.075
83164LLV1,SBA 509340,71624835.45,7.825,0.063382653,9.0835,2/1/2013,,SUNTRUST BANK / COASTAL SECURI,-0.175
83164LLL3,SBA 509331,19807098.48,7.575,0.127534843,4.2239,2/1/2013,,"RAYMOND JAMES BANK, N.A.",-0.425
83164LLN9,SBA 509333,13645788.99,8.325,0.092788231,3.22,2/1/2013,,SUNTRUST BANK,0.325
83164LLQ2,SBA 509335,15661188.18,5,0.097398675,8.165,2/1/2013,,SIGNATURE BANK,-3
83165ALT9,SBA 521938,35471339.72,7.822,0.137298963,8.9678,2/1/2013,,"RAYMOND JAMES BANK, N.A.",-0.178
83165ALV4,SBA 521940,11643765.85,9.075,0.002468822,0.3671,2/1/2013,,"RAYMOND JAMES BANK, N.A.",1.075
83165ALY8,SBA 521943,19687467.28,8.325,0.014509446,0.6585,2/1/2013,,VINING-SPARKS / SHAY FINANCIAL,0.325
83165ALN2,SBA 521933,37816989.91,9.043,0.049737164,0.6424,1/1/2013,,"RAYMOND JAMES BANK, N.A.",1.043
